id,listing_url,scrape_id,last_scraped,source,name,,,picture_url,host_id,host_url,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
18341426,https://www.airbnb.com/rooms/18341426,2.02E+13,05-09-2024,city scrape,/Sauna Ranch 1961\ SUNY Eagle Hill 4Beds 1Bath,,,https://a0.muscache.com/pictures/95aa6d3d-5611-4c75-989e-774206f18c57.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,27-11-2012,within an hour,94%,88%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,t,t,Neighborhood highlights,FIFTEENTH WARD,,42.67637,-73.82395,Entire home,Entire home/apt,6,1,1 bath,2,3,$430.00,1,1125,2,3,1125,1125,2.3,1125,,t,30,60,90,365,05-09-2024,58,1,1,12-03-2018,13-08-2024,4.97,4.93,5,4.98,5,4.97,4.79,,f,9,9,0,0,0.73
19527043,https://www.airbnb.com/rooms/19527043,2.02E+13,05-09-2024,city scrape,Charming 1 Bedroom in a Historic Residential Home,,,https://a0.muscache.com/pictures/2861bf31-7118-4e73-8b01-7322844191c3.jpg,15223767,https://www.airbnb.com/users/show/15223767,Ed,07-05-2014,within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,,3,3,t,f,Neighborhood highlights,NINTH WARD,,42.65312,-73.78161,Private room in home,Private room,2,1,1 private bath,1,1,$70.00,1,1125,1,2,1125,1125,1.3,1125,,t,21,43,69,242,05-09-2024,80,10,4,17-10-2018,30-08-2024,4.96,4.96,4.94,4.98,4.95,4.95,4.94,,f,3,0,3,0,1.12
19571496,https://www.airbnb.com/rooms/19571496,2.02E+13,05-09-2024,city scrape,Modern Studio Perfect Location Albany,,,https://a0.muscache.com/pictures/26868297-fdab-48c1-8bba-4eb7ba6a4bb3.jpg,36438637,https://www.airbnb.com/users/show/36438637,Chad,22-06-2015,within an hour,100%,95%,,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_x_medium,,15,15,t,t,Neighborhood highlights,TENTH WARD,,42.6585,-73.78414,Private room in home,Private room,2,1,1 shared bath,2,1,$50.00,18,730,18,18,730,730,18,730,,t,3,33,63,338,05-09-2024,27,2,0,09-06-2018,17-02-2024,4.59,4.63,4.56,4.96,4.89,4.67,4.67,,t,4,0,4,0,0.36
20519885,https://www.airbnb.com/rooms/20519885,2.02E+13,05-09-2024,city scrape,All The Comforts Of Home For You In Albany,,,https://a0.muscache.com/pictures/efcc69ea-7277-4b8d-bebc-3b0f2500e1c2.jpg,67171774,https://www.airbnb.com/users/show/67171774,Michael And Flerida,14-04-2016,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_x_medium,,1,1,t,t,Neighborhood highlights,FOURTEENTH WARD,,42.65846,-73.80201,Entire home,Entire home/apt,9,2,2 baths,5,6,$275.00,4,1125,4,4,1125,1125,4,1125,,t,17,41,71,326,05-09-2024,101,16,0,08-11-2017,06-07-2024,4.92,4.95,4.91,4.98,4.99,4.88,4.88,,f,1,1,0,0,1.21
20620135,https://www.airbnb.com/rooms/20620135,2.02E+13,05-09-2024,city scrape,/Red Warhol Ranch\ 1959 SUNY Eagle Hill 4beds1Bath,,,https://a0.muscache.com/pictures/3264fdf0-fc65-463b-a539-ddc5585ad1f9.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,27-11-2012,within an hour,94%,88%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,t,t,Neighborhood highlights,FIFTEENTH WARD,,42.675,-73.82382,Entire home,Entire home/apt,6,1,1 bath,2,3,$198.00,4,1125,4,4,1125,1125,4,1125,,t,28,58,88,363,05-09-2024,57,2,0,17-10-2017,22-07-2024,4.93,4.91,4.79,4.91,4.91,4.82,4.74,,f,9,9,0,0,0.68
20633175,https://www.airbnb.com/rooms/20633175,2.02E+13,05-09-2024,city scrape,"Garden Apartment, on the Park, close to Capital.",,,https://a0.muscache.com/pictures/63864f6a-3bcc-4c13-8fe0-e7ea9f02b01d.jpg,65414985,https://www.airbnb.com/users/show/65414985,James,01-04-2016,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/d810a2d7-29a5-4409-a0ef-47cb41c419f8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d810a2d7-29a5-4409-a0ef-47cb41c419f8.jpg?aki_policy=profile_x_medium,Capitol Hill,2,2,t,t,Neighborhood highlights,SEVENTH WARD,,42.64939,-73.76865,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,$126.00,2,1125,2,2,1125,1125,2,1125,,t,6,24,54,328,05-09-2024,131,1,0,26-03-2018,12-05-2024,4.91,4.93,4.93,4.98,4.96,4.89,4.87,,f,2,2,0,0,1.67
20671966,https://www.airbnb.com/rooms/20671966,2.02E+13,05-09-2024,city scrape,The Metropolitan,,,https://a0.muscache.com/pictures/bd772983-3c83-469b-a702-5f97ac29bb7a.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,08-10-2016,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,8,t,t,,NINTH WARD,,42.65532,-73.78244,Entire home,Entire home/apt,2,1,1 bath,1,1,$75.00,2,2,2,2,1125,1125,2,1125,,t,8,11,41,316,05-09-2024,41,2,0,11-09-2017,21-05-2024,4.9,4.9,4.93,4.93,4.98,4.93,4.85,,f,8,2,6,0,0.48
21052414,https://www.airbnb.com/rooms/21052414,2.02E+13,05-09-2024,city scrape,Cozy bedroom with (2) walk-in closets,,,https://a0.muscache.com/pictures/b19e27d4-4a6e-43a7-add8-4a493d854c69.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,18-06-2017,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,t,t,,THIRTEENTH WARD,,42.66565,-73.77975,Private room in home,Private room,2,1,1 shared bath,1,1,$40.00,18,1125,10,18,1125,1125,15.7,1125,,t,1,28,58,333,05-09-2024,42,5,0,30-06-2018,26-07-2024,4.76,4.83,4.69,4.98,4.95,4.64,4.64,,t,3,0,3,0,0.56
21392315,https://www.airbnb.com/rooms/21392315,2.02E+13,05-09-2024,city scrape,The Blair Suite,,,https://a0.muscache.com/pictures/fd849090-1271-4243-abfb-f07273259981.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,08-10-2016,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,8,t,t,Neighborhood highlights,NINTH WARD,,42.65372,-73.78244,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$75.00,2,730,2,2,730,730,2,730,,t,7,30,60,335,05-09-2024,119,18,1,20-11-2017,23-08-2024,4.87,4.91,4.85,4.91,4.93,4.89,4.83,,f,8,2,6,0,1.44
21449583,https://www.airbnb.com/rooms/21449583,2.02E+13,05-09-2024,city scrape,/zBig Blue Ranch\ 1962 SUNY Eagle Hill 4Beds 2Bath,,,https://a0.muscache.com/pictures/c6cd6cb0-9a4c-4ffc-9368-3a2557ae724e.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,27-11-2012,within an hour,94%,88%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,t,t,Neighborhood highlights,FIFTEENTH WARD,,42.67547,-73.82402,Entire home,Entire home/apt,15,1.5,1.5 baths,4,4,$570.00,4,1125,4,4,1125,1125,4,1125,,t,30,60,90,365,05-09-2024,8,0,0,25-12-2017,27-07-2018,5,5,5,5,4.88,5,4.88,,f,9,9,0,0,0.1
21752534,https://www.airbnb.com/rooms/21752534,2.02E+13,05-09-2024,city scrape,"NEW LISTING! Modern, completely updated, LOCATION!",,,https://a0.muscache.com/pictures/19ecf240-ce00-4184-a44a-bcb94e4e63e6.jpg,152762198,https://www.airbnb.com/users/show/152762198,Allen,30-09-2017,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,Pine Hills,9,17,t,t,Neighborhood highlights,TENTH WARD,,42.66045,-73.77833,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,$85.00,3,730,3,3,730,730,3,730,,t,22,52,82,357,05-09-2024,172,19,2,27-11-2017,15-08-2024,4.74,4.85,4.77,4.91,4.98,4.56,4.75,,f,9,9,0,0,2.08
21769213,https://www.airbnb.com/rooms/21769213,2.02E+13,05-09-2024,city scrape,Cozy downstairs bedroom in quiet neighborhood!,,,https://a0.muscache.com/pictures/35d8c2e8-b809-49ac-b465-20676c347c10.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,18-06-2017,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,t,t,,ELEVENTH WARD,,42.66572,-73.77834,Private room in home,Private room,2,1,1 shared bath,1,1,$35.00,18,1125,18,18,1125,1125,18,1125,,t,4,34,64,314,05-09-2024,26,6,1,28-12-2017,10-08-2024,4.88,4.88,4.77,4.96,5,4.85,4.69,,t,3,0,3,0,0.32
21769439,https://www.airbnb.com/rooms/21769439,2.02E+13,05-09-2024,city scrape,Cozy upstairs room with (1) walk-in closet,,,https://a0.muscache.com/pictures/bc39005d-d904-4452-8b8d-8a541a23e0ce.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,18-06-2017,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,t,t,,ELEVENTH WARD,,42.66703,-73.77842,Private room in home,Private room,1,1,1 shared bath,1,1,$37.00,18,1125,18,18,1125,1125,18,1125,,t,0,13,43,318,05-09-2024,23,2,1,16-12-2017,31-08-2024,4.83,4.74,4.65,4.96,5,4.74,4.78,,t,3,0,3,0,0.28
22398196,https://www.airbnb.com/rooms/22398196,2.02E+13,05-09-2024,city scrape,Elegant Guest Suite in our beautiful Victorian!,,,https://a0.muscache.com/pictures/miso/Hosting-22398196/original/1e62404f-43f4-4783-9b10-86abefa92140.jpeg,98744672,https://www.airbnb.com/users/show/98744672,Bela,08-10-2016,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,8,t,t,,NINTH WARD,,42.65501,-73.78122,Private room in home,Private room,2,1,1 private bath,1,1,$65.00,2,1125,1,2,1125,1125,2,1125,,t,6,25,29,291,05-09-2024,111,13,2,13-01-2018,21-08-2024,4.92,4.9,4.93,4.97,4.95,4.93,4.85,,f,8,2,6,0,1.37
22431640,https://www.airbnb.com/rooms/22431640,2.02E+13,05-09-2024,city scrape,"Bright Central Apartment Near Hospital, Park and",,,https://a0.muscache.com/pictures/2934138b-395e-4437-a250-54c60dd3176d.jpg,108848737,https://www.airbnb.com/users/show/108848737,Jake,28-12-2016,within an hour,100%,85%,t,https://a0.muscache.com/im/pictures/user/07e04db8-90ed-4050-81b6-b1b5e7fee275.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/07e04db8-90ed-4050-81b6-b1b5e7fee275.jpg?aki_policy=profile_x_medium,,3,3,t,t,Neighborhood highlights,SEVENTH WARD,,42.64717,-73.77135,Entire rental unit,Entire home/apt,3,1,1 bath,1,2,$88.00,1,28,1,1,1125,1125,1,1125,,t,5,30,59,59,05-09-2024,456,33,4,29-04-2018,28-08-2024,4.81,4.89,4.78,4.98,4.97,4.78,4.82,,f,2,2,0,0,5.89
24120690,https://www.airbnb.com/rooms/24120690,2.02E+13,05-09-2024,previous scrape,One Bedroom apartment with private entrance,,,https://a0.muscache.com/pictures/5179cbd1-f087-478a-a3e1-5bdfe56815d9.jpg,156446839,https://www.airbnb.com/users/show/156446839,Domini,27-10-2017,within a day,50%,63%,f,https://a0.muscache.com/im/pictures/user/6a79e4e3-6330-4894-ab72-dae8295bda70.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6a79e4e3-6330-4894-ab72-dae8295bda70.jpg?aki_policy=profile_x_medium,,1,4,t,t,Neighborhood highlights,FOURTEENTH WARD,,42.65975,-73.81196,Private room in guest suite,Private room,2,,1 private bath,,,,2,1125,2,2,1125,1125,2,1125,,t,1,3,3,3,05-09-2024,121,11,0,22-04-2018,02-02-2024,4.93,4.95,4.97,4.97,4.98,4.97,4.97,,f,1,0,1,0,1.56
24606880,https://www.airbnb.com/rooms/24606880,2.02E+13,05-09-2024,city scrape,The Western Suite,,,https://a0.muscache.com/pictures/e8183a7b-a392-4be6-b7c0-22a974472edb.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,08-10-2016,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,8,t,t,,NINTH WARD,,42.65431,-73.78178,Private room in guest suite,Private room,2,1,1 private bath,1,1,$65.00,2,1125,2,2,1125,1125,2,1125,,t,0,16,46,321,05-09-2024,45,7,1,13-10-2018,08-08-2024,4.93,4.96,4.93,4.96,4.96,4.96,4.87,,f,8,2,6,0,0.63
24655782,https://www.airbnb.com/rooms/24655782,2.02E+13,05-09-2024,city scrape,⭐⭐Check it out! This apartmnt has a bunch of great,,,https://a0.muscache.com/pictures/22451ec0-ed54-4a01-80ca-e0181514f210.jpg,108848737,https://www.airbnb.com/users/show/108848737,Jake,28-12-2016,within an hour,100%,85%,t,https://a0.muscache.com/im/pictures/user/07e04db8-90ed-4050-81b6-b1b5e7fee275.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/07e04db8-90ed-4050-81b6-b1b5e7fee275.jpg?aki_policy=profile_x_medium,,3,3,t,t,Neighborhood highlights,SEVENTH WARD,,42.6477,-73.7714,Entire rental unit,Entire home/apt,3,1,1 bath,1,2,$81.00,1,27,1,1,1125,1125,1,1125,,t,18,40,68,68,05-09-2024,397,67,8,04-05-2018,31-08-2024,4.89,4.93,4.83,4.97,4.96,4.82,4.88,,f,2,2,0,0,5.14
25549565,https://www.airbnb.com/rooms/25549565,2.02E+13,05-09-2024,city scrape,Quiet and Pretty in the Heart of Center Square,,,https://a0.muscache.com/pictures/662f1c8d-3841-4dff-92bd-02ecd7a55e26.jpg,9666970,https://www.airbnb.com/users/show/9666970,Janet,27-10-2013,within a day,79%,79%,t,https://a0.muscache.com/im/pictures/user/34f7723c-1cdd-4983-935a-152902bc4613.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/34f7723c-1cdd-4983-935a-152902bc4613.jpg?aki_policy=profile_x_medium,,1,1,t,t,Neighborhood highlights,SIXTH WARD,,42.65345,-73.7645,Entire guest suite,Entire home/apt,2,1,1 bath,1,1,$84.00,1,1125,1,1,1125,1125,1,1125,,t,7,17,38,125,05-09-2024,853,144,2,09-06-2018,17-08-2024,4.9,4.94,4.9,4.97,4.95,4.92,4.91,,f,1,1,0,0,11.22
25976514,https://www.airbnb.com/rooms/25976514,2.02E+13,05-09-2024,city scrape,City Feel - Green Room,,,https://a0.muscache.com/pictures/21f77bd3-14ed-401f-9cfc-8a78849a04e7.jpg,31757246,https://www.airbnb.com/users/show/31757246,Leiba,22-04-2015,within a day,50%,100%,f,https://a0.muscache.com/im/pictures/user/7967d895-5fe9-4744-bfb3-224bb269ac95.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7967d895-5fe9-4744-bfb3-224bb269ac95.jpg?aki_policy=profile_x_medium,,2,4,t,t,Neighborhood highlights,SIXTH WARD,,42.65333,-73.77293,Private room in home,Private room,2,1,1 shared bath,1,1,$25.00,3,28,3,3,1125,1125,3,1125,,t,4,34,64,338,05-09-2024,13,1,0,29-06-2018,01-08-2024,4.92,5,5,5,5,5,4.77,,f,1,0,1,0,0.17
26139592,https://www.airbnb.com/rooms/26139592,2.02E+13,05-09-2024,city scrape,Garden Apartment in Ctr. Square: Monthly Discounts,,,https://a0.muscache.com/pictures/df190ecb-0d41-4034-8ff4-8ea572884489.jpg,6833937,https://www.airbnb.com/users/show/6833937,Farah,10-06-2013,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4c049722-5d00-45c7-a8c4-2c02649e2e5f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c049722-5d00-45c7-a8c4-2c02649e2e5f.jpg?aki_policy=profile_x_medium,,1,1,t,t,Neighborhood highlights,SIXTH WARD,,42.65403,-73.76325,Entire rental unit,Entire home/apt,4,1,1 bath,1,1,$98.00,2,1125,2,2,1125,1125,2,1125,,t,19,37,67,341,05-09-2024,118,19,3,05-08-2018,02-09-2024,4.84,4.92,4.82,4.97,4.98,4.96,4.8,,f,1,1,0,0,1.59
27670660,https://www.airbnb.com/rooms/27670660,2.02E+13,05-09-2024,city scrape,The Rock & Roll Suite,,,https://a0.muscache.com/pictures/miso/Hosting-27670660/original/bbbe4c95-6491-45a7-986c-a7a75c3ddda7.jpeg,98744672,https://www.airbnb.com/users/show/98744672,Bela,08-10-2016,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,8,t,t,Neighborhood highlights,NINTH WARD,,42.65430832,-73.78177643,Private room in rental unit,Private room,2,1,1 private bath,1,1,$65.00,2,1125,2,2,1125,1125,2,1125,,t,7,22,39,313,05-09-2024,24,4,0,25-02-2019,01-07-2024,5,5,4.92,5,5,4.96,4.92,,f,8,2,6,0,0.36
27692601,https://www.airbnb.com/rooms/27692601,2.02E+13,05-09-2024,city scrape,Albany Cozy home with fireplaces and Sunroom,,,https://a0.muscache.com/pictures/miso/Hosting-27692601/original/b6ac69a5-114a-48ba-aedf-83d1217de62d.png,202580880,https://www.airbnb.com/users/show/202580880,Rosanne,15-07-2018,within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/445876a0-a256-4cdd-a925-43766465e4df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/445876a0-a256-4cdd-a925-43766465e4df.jpg?aki_policy=profile_x_medium,,1,2,t,t,,EIGHTH WARD,,42.64514,-73.80668,Entire home,Entire home/apt,4,1.5,1.5 baths,2,2,$195.00,3,1125,3,3,1125,1125,3,1125,,t,30,60,90,179,05-09-2024,14,0,0,18-10-2018,08-10-2022,4.93,5,4.71,5,4.86,5,5,,f,1,1,0,0,0.2
28341274,https://www.airbnb.com/rooms/28341274,2.02E+13,05-09-2024,city scrape,Private room in historic building on the park,,,https://a0.muscache.com/pictures/0edd211e-34ea-4884-8b70-78ebe5db5440.jpg,54394342,https://www.airbnb.com/users/show/54394342,Alice,12-01-2016,within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/User-54394342/original/1e3bbac3-f041-4076-ab8c-e2fb042e2631.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-54394342/original/1e3bbac3-f041-4076-ab8c-e2fb042e2631.jpeg?aki_policy=profile_x_medium,,1,5,t,t,Neighborhood highlights,SIXTH WARD,,42.65821,-73.76917,Private room in rental unit,Private room,1,1,1 shared bath,1,1,$75.00,1,1125,1,1,1125,1125,1,1125,,t,24,49,76,350,05-09-2024,73,19,3,25-09-2018,03-09-2024,4.96,4.95,4.99,4.99,5,4.96,4.97,,f,1,0,1,0,1.01
28400263,https://www.airbnb.com/rooms/28400263,2.02E+13,05-09-2024,city scrape,Private Room in Historic Residential Home,,,https://a0.muscache.com/pictures/c49a9dcd-930e-443d-b7dd-080aa74d17d2.jpg,15223767,https://www.airbnb.com/users/show/15223767,Ed,07-05-2014,within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,,3,3,t,f,Neighborhood highlights,NINTH WARD,,42.65464,-73.78348,Private room in rental unit,Private room,2,1,1 shared bath,1,1,$51.00,1,730,1,2,730,730,1.3,730,,t,17,39,64,235,05-09-2024,260,28,0,18-11-2018,31-07-2024,4.95,4.97,4.97,4.96,4.97,4.96,4.96,,f,3,0,3,0,3.68
28519423,https://www.airbnb.com/rooms/28519423,2.02E+13,05-09-2024,city scrape,Albany Med/Downtown Albany/Colleges/RED ROOM.,,,https://a0.muscache.com/pictures/miso/Hosting-28519423/original/c5e764ea-46f0-448e-8696-6c79a8e8e760.jpeg,89705052,https://www.airbnb.com/users/show/89705052,Share,13-08-2016,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/31d87914-56b6-462c-a392-c5041d7641b0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/31d87914-56b6-462c-a392-c5041d7641b0.jpeg?aki_policy=profile_x_medium,Pine Hills,4,9,t,t,Neighborhood highlights,TENTH WARD,,42.65746,-73.77904,Private room in home,Private room,2,1,1 shared bath,1,1,$60.00,2,29,2,2,1125,1125,2,1125,,t,30,57,57,58,05-09-2024,66,10,1,19-10-2018,23-08-2024,4.68,4.86,4.77,4.85,4.77,4.8,4.65,,f,4,0,4,0,0.92
28722270,https://www.airbnb.com/rooms/28722270,2.02E+13,05-09-2024,city scrape,✍Historic Loft Suite @ Downtown Albany,,,https://a0.muscache.com/pictures/798e28e4-70ec-4643-88c9-fbf5cd601a55.jpg,44434571,https://www.airbnb.com/users/show/44434571,Earl,17-09-2015,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,Pastures,7,7,t,t,Neighborhood highlights,SECOND WARD,,42.64535,-73.75365,Entire loft,Entire home/apt,5,1,1 bath,1,2,$93.00,1,28,1,3,1125,1125,2.2,1125,,t,15,37,67,339,05-09-2024,648,47,4,25-11-2018,25-08-2024,4.8,4.88,4.83,4.86,4.91,4.74,4.82,,f,7,7,0,0,9.2
28868857,https://www.airbnb.com/rooms/28868857,2.02E+13,05-09-2024,city scrape,⭐Cozy Garden Suite Full Amenities @Downtown Albany,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg4Njg4NTc%3D/original/072a23c0-a209-4e35-b03c-14625adf0097.jpeg,44434571,https://www.airbnb.com/users/show/44434571,Earl,17-09-2015,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,Pastures,7,7,t,t,Neighborhood highlights,SECOND WARD,,42.64535,-73.75365,Entire guest suite,Entire home/apt,3,1,1 bath,0,1,$56.00,1,28,1,3,1125,1125,2.2,1125,,t,15,36,66,338,05-09-2024,574,74,5,14-12-2018,27-08-2024,4.71,4.75,4.7,4.81,4.89,4.61,4.69,,f,7,7,0,0,8.23
28929840,https://www.airbnb.com/rooms/28929840,2.02E+13,05-09-2024,city scrape,Spacious private suite and private bath,,,https://a0.muscache.com/pictures/36719a50-f474-40fe-8854-36c371aa743b.jpg,194113768,https://www.airbnb.com/users/show/194113768,Rachel,07-06-2018,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/36f6bfd0-c47c-4a7c-897d-606b67cbe9ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/36f6bfd0-c47c-4a7c-897d-606b67cbe9ba.jpg?aki_policy=profile_x_medium,Marina,2,2,t,t,Neighborhood highlights,FOURTH WARD,,42.6737,-73.75313,Private room in home,Private room,2,1,1 private bath,0,1,$95.00,1,1125,1,1,1125,1125,1,1125,,t,28,32,32,74,05-09-2024,7,1,0,18-10-2018,09-06-2024,5,5,5,5,5,5,4.86,,f,1,0,1,0,0.1
